id,city,name,address,neigborhood,zip,county,type,latitude,longitude
13635,NYC,AMILIO HERNANDEZ & JOSE CABA,9802 37TH AVENUE,QUEENS,11368,QUEENS,GROCERY SUPERMARKET,40.75205383700006,-73.86889321999996
13303,NYC,S & J TOMATO INC,142 FUTLTON  STREET,NEW YORK,10038,MANHATTAN,GROCERY SUPERMARKET,40.710600525000075,-74.00358701099998
13283,NYC,METRO CONVENIENCE OF NY INC,589 3RD AVENUE,NEW YORK,10016,MANHATTAN,CONVENIENCE STORE,40.748551408000026,-73.97601392799999
13502,NYC,THE HB DAIRY INC,159-54 102ND  STREET,HOWARD BEACH,11414,QUEENS,GROCERY SUPERMARKET,40.658984255000064,-73.83119784899998
13113,NYC,NEW ROCKLINE NEWS,60-19 ROOSEVELT  AVENUE,WOODSIDE,11377,QUEENS,STAND,40.74554515500006,-73.90422283599997
13752,NYC,S & Y MARKET I INC,251 SEELEY STREET,BROOKLYN,11218,BROOKLYN,GROCERY SUPERMARKET,40.65562690100006,-73.97370034399995
13105,NYC,P & D DELI CORP,11413 101ST AVENUE,SOUTH RICHMOND HILL,11419,QUEENS,GROCERY SUPERMARKET,40.68892736500004,-73.82970797699994
13128,NYC,WALGREENS #13120,1612 WESTCHESTER  AVENUE,BRONX,10472,BRONX,PHARMACY,40.829343874000074,-73.87513232199996
13468,NYC,SENECA DELI INC,801  SENECA AVENUE,QUEEN,11385,QUEENS,GROCERY SUPERMARKET,40.701460187000066,-73.90535431499995
13304,NYC,MI TIENDA DELI GROCERY CORP,424 EAST 149TH  STREET,BRONX,10455,BRONX,GROCERY SUPERMARKET,40.81574433700007,-73.91698074899995
13163,NYC,NEW KING FOOD,281 BROADWAY  STREET,STATEN ISLAND,10310,STATEN ISLAND,GROCERY SUPERMARKET,40.63449113000007,-74.11712991399997
13572,NYC,CVS PHARMACY #6046,123 MILL ROAD,STATEN ISLAND,10306,STATEN ISLAND,PHARMACY,40.56373183900007,-74.11062802999999
13229,NYC,SUI LAM KING INC,280 KINGS  HIGHWAY,BROOKLYN,11223,BROOKLYN,GROCERY SUPERMARKET,40.60516278700004,-73.98036369999994
13594,NYC,230 A & M  DELI -GROCERY INC,2840 VALENTINE  AVENUE,BRONX,10458,BRONX,GROCERY SUPERMARKET,40.869349654000075,-73.89001735299996
13938,NYC,GREENE VALLEY MARKET CORP,216 GREENE AVENUE,BROOKLYN,11238,BROOKLYN,GROCERY SUPERMARKET,40.68703337300008,-73.96269770499998
13658,NYC,BOLLA OPERATING CORP,2624 CONEY ISLAND AVENUE,BROOKLYN,11223,BROOKLYN,GAS STATION,40.592637962000026,-73.96079671999996
13536,NYC,THE COFFEE POT,28-19 23RD AVENUE,ASTORIA,11105,QUEENS,RESTAURANT/ATUPA,40.77518501900005,-73.91398305799999
14006,NYC,FORTUNE USA TRADE INC,2405 23RD AVENUE,ASTORIA,11105,QUEENS,TOBACCO RETAIL,40.77733426300006,-73.91703325999998
13112,NYC,OLD CASTLE FRESH FARM CORP,39-52 QUEENS BOULEVARD,SUNNYSIDE,11104,QUEENS,GROCERY SUPERMARKET,40.74369129000007,-73.92484130799994
14022,NYC,FANNIE DELI & GROCERY CORP,5307 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,11691,QUEENS,DELICATESSEN,40.59253423000007,-73.78386170799996
12571,NYC,BRONX GOURMET FOOD CORP,921A EAST 180TH STREET,BRONX,10460,BRONX,GROCERY SUPERMARKET,40.844539128000065,-73.88148885299995
13435,NYC,E-Z PASS GOURMET INC,688 EAST 187TH  STREET,BRONX,10458,BRONX,RESTAURANT/ATUPA,40.85419421900008,-73.88471883699998
13960,NYC,551 RAY FOOD CORP,551 EAST 178TH STREET,BRONX,10457,BRONX,CONVENIENCE STORE,40.84748773800004,-73.89443122999995
13295,NYC,EN-EXPRESS DELI CORP,920 MAIN  AVENUE,ASTORIA,11102,QUEENS,DELICATESSEN,40.77200097200006,-73.93295435699997
13211,NYC,EMMERSON GOURMET CORP,1810 3RD  AVENUE,NEW YORK,10029,MANHATTAN,RESTAURANT/ATUPA,40.788159740000026,-73.94719610699997
13392,NYC,NACMIAS SERVICE CENTER LLC,1249 CONEY ISLAND  AVENUE,BROOKLYN,11230,BROOKLYN,GROCERY SUPERMARKET,40.627426813000056,-73.96562552599994
13147,NYC,COLLEGE DELI,1639 BEDFORD  AVENUE,BROOKLYN,11225,BROOKLYN,DELICATESSEN,40.66649974500007,-73.95654432099997
13486,NYC,MR. SANDWICH DELI INC,1704 AMSTERDAM AVENUE,NEW YORK,10031,MANHATTAN,DELICATESSEN,40.82480994800005,-73.94795603499995
13430,NYC,WORLD DELI GROCERY NY CORP,66-57 60TH PLACE,RIDGEWOOD,11385,QUEENS,GROCERY SUPERMARKET,40.70650794300008,-73.90030846299999
13912,NYC,WILLY'S DELI CORP,1356 ROCKAWAY PARKWAY,BROOKLYN,11236,BROOKLYN,DELICATESSEN,40.64650776500008,-73.90390934999994
13803,NYC,MAX CONVENIENCE INC,364 WEST 23RD STREET,NEW YORK,10011,MANHATTAN,CONVENIENCE STORE,40.74609396500006,-74.00049245699995
13554,NYC,Q NEWS INC.,1690 EAST 16TH  STREET,BROOKLYN,11229,BROOKLYN,STAND,40.60850437300007,-73.95732575999995
13549,NYC,CAROLINE DELI GROCERY CORP,1915 ANTHONY  AVENUE,BRONX,10457,BRONX,GROCERY SUPERMARKET,40.849121816000036,-73.90316340799995
13935,NYC,ROHAN DELI INC,601 BEACH 20TH STREET,FAR ROCKAWAY,11691,QUEENS,DELICATESSEN,40.60080534100007,-73.75377042299993
13336,NYC,AMELIA GROCERY STORE INC,945 PROSPECT AVENUE,BRONX,10459,BRONX,GROCERY SUPERMARKET,40.82224473200006,-73.90058911099999
13768,NYC,MOON CONVENIENCE & DELI INC,7402 NEW UTRECHT AVENUE,BROOKLYN,11204,BROOKLYN,CONVENIENCE STORE,40.61658035600004,-73.99975468399998
13866,NYC,LENA BAGELS INC,3854 RICHMOND AVENUE,STATEN ISLAND,10312,STATEN ISLAND,RESTAURANT/ATUPA,40.54399857200008,-74.16500234999995
13507,NYC,J & K GROCERY,2737 FULTON  STREET,BROOKLYN,11207,BROOKLYN,GROCERY SUPERMARKET,40.677767380000034,-73.89363516999998
13160,NYC,LISBETH FOOD CORP,1702 WATSON  AVENUE,BRONX,10472,BRONX,GROCERY SUPERMARKET,40.82718297500003,-73.86983730299994
13237,NYC,MARCY AVENUE ISLAND CORP.,1982 UTICA AVENUE,BROOKLYN,11234,BROOKLYN,CONVENIENCE STORE,40.62320641500003,-73.92736688199994
13234,NYC,LINDEN CONVENIENCE DELI INC,65-02 FRESH POND ROAD,RIDGEWOOD,11385,QUEENS,CONVENIENCE STORE,40.70958178800004,-73.89887657499997
13048,NYC,DBA RITE AID # 10557,255-01 UNION  TURNPIKE,GLEN OAKS,11004,QUEENS,PHARMACY,40.74533686600006,-73.71529335899999
13701,NYC,C & E MULTISERVICES INC,586 BUSHWICK AVENUE,BROOKLYN,11206,BROOKLYN,TOBACCO RETAIL,40.69878544900007,-73.93497431999998
13781,NYC,FRIENDS 24HRS MINI MARKET INC,6423 11TH AVENUE,BROOKLYN,11219,BROOKLYN,GROCERY SUPERMARKET,40.628757852000035,-74.00575951399998
13214,NYC,FAMILY DOLLAR STORES OF NEW YORK INC,384 MOTHER GASTON BOULEVARD,BROOKLYN,11212,BROOKLYN,CONVENIENCE/GAS,40.669621464000045,-73.90689428199994
13146,NYC,7-ELEVEN STORE #39295,1705 RICHMOND  AVENUE,STATEN ISLAND,10314,STATEN ISLAND,CONVENIENCE STORE,40.60691575000004,-74.16211469699994
13759,NYC,10/10 DELI INCORPORATED,126 UTICA AVENUE,BROOKLYN,11213,BROOKLYN,CONVENIENCE STORE,40.67463442500008,-73.93060706499995
13632,NYC,CK M DELI GROCERY CORP,510 HINSDALE  STREET,BROOKLYN,11207,BROOKLYN,GROCERY SUPERMARKET,40.66233221600004,-73.89827515999997
13989,NYC,HANA NATURAL INC,24-26 WYCKOFF AVENUE,BROOKLYN,11237,BROOKLYN,PHARMACY,40.70634709900003,-73.92255844499994
13476,NYC,ROCKAWAY EXPRESS GROCERY CORP,90-17 ROCKAWAY BEACH  BOULEVARD,ROCKAWAY BEACH,11693,QUEENS,GROCERY SUPERMARKET,40.58701240400006,-73.81402897099997
13098,NYC,S.M. CANDY & GROCERY CORP,1483 SAINT NICHOLAS AVENUE,NEW YORK,10033,MANHATTAN,GROCERY SUPERMARKET,40.85130331100004,-73.93232077499994
13997,NYC,AS&O GROCERY DELI CORP,2500 WHITE PLAINS ROAD,BRONX,10467,BRONX,GROCERY SUPERMARKET,40.86340892900006,-73.86737452999995
13036,NYC,4 STAR VEGETABLE & FOOD CORP,87-78 SUTPHIN  BOULEVARD,JAMAICA,11435,QUEENS,GROCERY SUPERMARKET,40.70511546300003,-73.80941137199994
13185,NYC,WAGNAR DELI & GROCERY INC,2409 2ND AVENUE,NEW YORK,10035,MANHATTAN,GROCERY SUPERMARKET,40.801819796000075,-73.93429714499996
13464,NYC,374  FOOD INC,374 CANAL STREET,NEW YORK,10013,MANHATTAN,GROCERY SUPERMARKET,40.72104597800006,-74.00424781699996
14025,NYC,ALBA DELI & GROCERY CORP STORE 5,2 WEST 111TH  STREET,NEW YORK,10026,MANHATTAN,GROCERY SUPERMARKET,40.79758424600004,-73.94910175399997
13494,NYC,ABG STANDARD OPERATION LLC,848 WASHINGTON  STREET,NEW YORK,10014,MANHATTAN,CONVENIENCE STORE,40.74064137900007,-74.00774846999997
13924,NYC,AMY FOOD CENTER INC,2160 TIEBOUT AVENUE,BRONX,10457,BRONX,GROCERY SUPERMARKET,40.854267648000075,-73.89848845299997
13711,NYC,JOSE A RODRIGUEZ,272 JAMAICA AVENUE,BROOKLYN,11207,BROOKLYN,GROCERY SUPERMARKET,40.68106467400003,-73.89117822499998
13156,NYC,LINDEN EXPRESSS DELI CORP,741 LINDEN  BOULEVARD,BROOKLYN,11203,BROOKLYN,DELICATESSEN,40.653817993000075,-73.93097304299994
15404,NYC,SOEY RX INC,6902 3RD AVENUE,BROOKLYN,11209,BROOKLYN,PHARMACY,40.63565315000005,-74.02611206399996
13130,NYC,KOOL AID GROCERY CORP,1733 EAST 174TH  STREET,BRONX,10472,BRONX,GROCERY SUPERMARKET,40.834750119000034,-73.87031070299997
13543,NYC,5401 GOURMET DELI GROCERY CORP,5401 CHURCH  AVENUE,BROOKLYN,11203,BROOKLYN,GROCERY SUPERMARKET,40.65242751100004,-73.92640181999997
13892,NYC,SUNNY GOURMET DELI INC,153 JORALEMON STREET,BROOKLYN,11201,BROOKLYN,DELICATESSEN,40.69290766300003,-73.99336639399996
13605,NYC,DSAS PETROLEUM INC.,972 REMSEN AVENUE,BROOKLYN,11236,BROOKLYN,CONVENIENCE/GAS,40.64444826700003,-73.91072072899993
13152,NYC,SAINT MARKS CONVENIENCE INC.,31 SAINT MARKS PLACE,NEW YORK,10003,MANHATTAN,CONVENIENCE STORE,40.728916827000035,-73.98834877099995
13111,NYC,TUNDRA DELI GROCERY,644 WILSON  AVENUE,BROOKYN,11207,BROOKLYN,GROCERY SUPERMARKET,40.688985642000034,-73.90521474799993
13386,NYC,2500 VICTORY BOULEVARD MEAT CORP,2500 VICTORY  BOULEVARD,STATEN ISLAND,10314,STATEN ISLAND,GROCERY SUPERMARKET,40.610214564000046,-74.14651680299994
13412,NYC,10TH AVENUE PETROLEUM LLC,466 10TH AVENUE,NEW YORK,10018,NEW YORK CITY,CONVENIENCE/GAS,40.75617166700005,-73.99795393499994
13628,NYC,NABIA CORP.,64-14 WOODSIDE AVENUE,WOODSIDE,11377,QUEENS,CONVENIENCE STORE,40.743784375000075,-73.90017964199996
13379,NYC,SAN MATEO,409 TOMPKINS AVENUE,STATEN ISLAND,10305,STATEN ISLAND,GROCERY SUPERMARKET,40.61553021000003,-74.07349567199998
13931,NYC,B & R FOODS INC,7904 16TH AVENUE,BROOKLYN,11214,BROOKLYN,GROCERY SUPERMARKET,40.613922939000076,-74.00333170699997
13856,NYC,SALEH M SALEH,131 BUTLER STREET,BROOKLYN,11231,BROOKLYN,DELICATESSEN,40.68339690700003,-73.99013087199995
13411,NYC,AA SUPER DELI CORP,124-32 ROCKAWAY  BOULEVARD,SOUTH OZONE PARK,11420,QUEENS,DELICATESSEN,40.67532325500008,-73.81275295799998
13424,NYC,DBA RITE  AID # 10577,8222 18TH  AVENUE,BROOKLYN,11214,BROOKLYN,PHARMACY,40.60903878600004,-74.00051487699994
13397,NYC,262 PETROPLEUM INC,262-12 HILLSIDE AVENUE,FLORAL PARK,11004,QUEENS,GAS STATION,40.737739787000066,-73.70630893699996
13179,NYC,OM MART INC,887 MANOR  ROAD,STATEN ISLAND,10314,STATEN ISLAND,GROCERY SUPERMARKET,40.605352769000035,-74.12081400999995
13465,NYC,21 BERRY DELI INC,922 BROADWAY STREET,NEW YORK,10010,MANHATTAN,DELICATESSEN,40.73994564800006,-73.98952307099995
13983,NYC,ECHVARRIA FOODS CORP,892 DEKALB AVENUE,BROOKLYN,11221,BROOKLYN,GROCERY SUPERMARKET,40.69261278300007,-73.94025768499995
13965,NYC,KIMS HAPPY MARKET CORP,39-02 LITTLE NECK PARKWAY,LITTLE NECK,11363,QUEENS,CONVENIENCE STORE,40.77358123400006,-73.74183641799993
13149,NYC,KINGS BAY MOBIL,5025 BAY  PARKWAY,BROOKLYN,11230,BROOKLYN,GAS STATION,40.62102680400005,-73.97521839299998
13120,NYC,GAMIL MONEY MARKET,193-14 JAMAICA AVENUE,HOLLIS,11423,QUEENS,GROCERY SUPERMARKET,40.713213591000056,-73.76682626699994
13642,NYC,103 ROYAL DELI FOOD CORP,103 EAST MOUNT EDEN AVENUE,BRONX,10452,BRONX,DELICATESSEN,40.84362632500006,-73.91278022699998
13717,NYC,LAFAYETTE FOOD CENTER INC,71 LAFAYETTE AVENUE,STATEN ISLAND,10301,STATEN ISLAND,DELICATESSEN,40.64304030200003,-74.09541702999996
13232,NYC,DBA RITE AID # 10591,193-01 NORTHERN BOULEVARD,AUBURNDALE,11358,QUEENS,PHARMACY,40.75791763700005,-73.78786181899994
13249,NYC,WOODSIDE SUPERMARKET INC,56-02 31ST AVENUE,WOODSIDE,11377,QUEENS,GROCERY SUPERMARKET,40.75718335100004,-73.90521707899995
14020,NYC,142 GOURMET DELI INC,2653 FREDERICK DOUGLASS BOULEVARD,NEW YORK,10030,MANHATTAN,DELICATESSEN,40.82066046800003,-73.94354723799995
13474,NYC,Y & H DELI GROCERY CORP,110-52 FARMERS BOULEVARD,SAINT ALBANS,11412,QUEENS,GROCERY SUPERMARKET,40.702057102000026,-73.76583905999996
13690,NYC,CLASSIC DELI CORP,125 KINGSTON AVENUE,BROOKLYN,11213,BROOKLYN,DELICATESSEN,40.675527224000064,-73.94156424799996
13079,NYC,RITE AID # 10590,19-23 UTOPIA PARKWAY,WHITESTONE,11357,QUEENS,PHARMACY,40.780213797000044,-73.79387669199997
13454,NYC,W CONVENIENCE STORE,2381 WESTCHESTER AVENUE,BRONX,10461,BRONX,CONVENIENCE STORE,40.83695364400006,-73.84657091799994
13557,NYC,16 TONYS DELI-GROCERY CORP,16 EAST 183RD STREET,BRONX,10453,BRONX,GROCERY SUPERMARKET,40.858454245000075,-73.90305035199998
13064,NYC,GREEN PRODUCE MARKET INC,1368 YORK  AVENUE,NEW YORK,10021,MANHATTAN,GROCERY SUPERMARKET,40.76742139900006,-73.95329417899995
13972,NYC,WILLIS GOURMET DELI CORP,302 WILLIS AVENUE,BRONX,10454,BRONX,DELICATESSEN,40.810491367000054,-73.92183409299997
13795,NYC,S.D.S. MEAT & FISH MARKET INC,131-13 JAMAICA AVENUE,RICHMOND HILL,11418,QUEENS,GROCERY SUPERMARKET,40.70212820000006,-73.82065527599997
13742,NYC,35-33 36TH STREET CORP,35-33 36TH STREET,LONG ISLAND CITY,11106,QUEENS,TOBACCO RETAIL,40.755710505000025,-73.92490512699999
14009,NYC,CRYSTAL DELI INC,10 EAST 23RD STREET,NEW YORK,10010,MANHATTAN,DELICATESSEN,40.74099408700005,-73.98836159199993
13053,NYC,DBA RITE AID #10599,110-88 QUEENS  BOULEVARD,FOREST HILLS,11375,QUEENS,PHARMACY,40.71856455600005,-73.83802172899993
13562,NYC,CAFE DU MONOE,20 WEST 37TH  STREET,NEW YORK,10018,MANHATTAN,RESTAURANT/ATUPA,40.75084401300006,-73.98442208799997
13356,NYC,B.U.P PLACE INC,34 WEST 56TH  STREET,NEW YORK,10019,MANHATTAN,GROCERY SUPERMARKET,40.76297488800003,-73.97618176499998
13928,NYC,A PLUS GROCERY STORE CORP,455 KINGS HIGHWAY,BROOKLYN,11223,BROOKLYN,GROCERY SUPERMARKET,40.60429796100004,-73.97291710499996
13264,NYC,AMADIZ CIGAR INC,470 CITY ISLAND AVENUE,BRONX,10464,BRONX,TOBACCO RETAIL,40.85135322200006,-73.78856331299994
13774,NYC,FAMILY DOLLAR STORES OF NEW YORK INC,1315 BOSTON  ROAD,BRONX,10456,BRONX,CONVENIENCE STORE,40.831434873000035,-73.89986633099994
13566,NYC,WILLOWBROOK FOOD MART INC,2520 VICTORY  BOULEVARD,STATEN ISLAND,10314,STATEN ISLAND,GROCERY SUPERMARKET,40.61005705200006,-74.14729241799995
13638,NYC,HAMBERRY'S BUTCHER & MARKET,801 CROSS BAY  BOULEVARD,BROAD CHANNEL,11693,QUEENS,GROCERY SUPERMARKET,40.607055614000046,-73.81946643199996
13247,NYC,ANB DELI INC,142 9TH  AVENUE,NEW YORK,10011,MANHATTAN,DELICATESSEN,40.74385455600003,-74.00320381599994
13894,NYC,T & S MINI MART INC,1201 AVENUE U,BROOKLYN,11229,BROOKLYN,GROCERY SUPERMARKET,40.598457472000064,-73.95999366699994
13581,NYC,ALEX DELI GROCERY INC,2 SUTTER  AVENUE,BROOKLYN,11212,BROOKLYN,GROCERY SUPERMARKET,40.66525304400005,-73.92286675599996
13999,NYC,146 COOPER DELI CORP,146 COOPER STREET,BROOKLYN,11207,BROOKLYN,DELICATESSEN,40.68769889200007,-73.90737914399995
13956,NYC,NISSAN ENTERPRISES INC,1802 ATLANTIC AVENUE,BROOKLYN,11233,BROOKLYN,STATIONERY STORE,40.67728368300004,-73.93001264299994
13519,NYC,DBA RITE AID #10604,60-36 MYRTLE  AVENUE,RIDGEWOOD,11385,QUEENS,PHARMACY,40.70057100400004,-73.89688581799999
13195,NYC,B & J GAS CORP,609 EAST FORDHAM  ROAD,BRONX,10458,BRONX,GAS STATION,40.85841811300003,-73.88483422499996
13947,NYC,ONE WAY DELI GROCERY INC,217 BROOK AVENUE,BRONX,10454,BRONX,GROCERY SUPERMARKET,40.807089174000055,-73.91959743399997
13182,NYC,I & C DELI MINI MARKET CORP,531-533 EAST 183R STREET,BRONX,10458,BRONX,GROCERY SUPERMARKET,40.86083580400003,-73.88987356799998
13700,NYC,7901 LUCKY MARKET CORP,7901 37TH  AVENUE,JACKSON HEIGHTS,11373,QUEENS,GROCERY SUPERMARKET,40.74949279100008,-73.88698364399994
13257,NYC,SUNRISE DELI CANDY & GROCERY,31-04 36TH  AVENUE,LONG ISLAND CITY,11106,QUEENS,GROCERY SUPERMARKET,40.75645489200008,-73.92955342299996
13737,NYC,STOP & GO DELI GROCERY CORP,839C PROSPECT AVENUE,BRONX,10459,BRONX,GROCERY SUPERMARKET,40.81993314500005,-73.90155282999996
12984,NYC,500 LOS HERMANOS DELI & GROCERY CORP/DORM,500 EAST 165TH STREET,"BRONX, NEW YORK",11236,BRONX,GROCERY SUPERMARKET,40.640740408000056,-73.90509408199995
13491,NYC,KINGS ATLANTIC MOBIL,1143 ATLANTIC AVENUE,BROOKLYN,11216,BROOKLYN,GAS STATION,40.678851630000054,-73.95309250999998
13919,NYC,TAKE A BITE DELI AND GROCERY INC,34 BEDFORD PARK EAST BOULEVARD,BRONX,10468,BRONX,DELICATESSEN,40.87266095900003,-73.88862999399998
13698,NYC,SYED STORES CORP,1746 FLATBUSH AVENUE,BROOKLYN,11210,BROOKLYN,CONVENIENCE STORE,40.62770770600008,-73.94228105099995
13848,NYC,NOURALDIN K SALEH,4623 CHURCH AVENUE,BROOKLYN,11203,BROOKLYN,DELICATESSEN,40.65161746500007,-73.93348243699995
13656,NYC,FIRST CHOICE CONVENIENCE INC,5815 NEW UTRECHT AVENUE,BROOKLYN,11219,BROOKLYN,CONVENIENCE STORE,40.62852124900007,-73.99625691799997
13815,NYC,9627 DELI GROCERY CORP,9627 AVENUE L AVENUE,BROOKLYN,11236,BROOKLYN,CONVENIENCE STORE,40.63840988800007,-73.89576016699993
13382,NYC,PRIME CONVENIENCE STORES INC,78-21 ATLANTIC AVENUE,WOODHAVEN,11421,QUEENS,CONVENIENCE STORE,40.684541129000024,-73.86182716799993
13869,NYC,145 DELI & GROCERY INC,1717 AMSTERDAM AVENUE,NEW YORK,10031,MANHATTAN,DELICATESSEN,40.825102711000056,-73.94765921699997
13378,NYC,A C GROCERY CORP,127 ALBANY  AVENUE,BROOKLYN,11213,BROOKLYN,GROCERY SUPERMARKET,40.67639671200004,-73.93872500799995
13833,NYC,ORGANIC GIRL ON 3RD INC,9401 3RD AVENUE,BROOKLYN,11209,BROOKLYN,CONVENIENCE STORE,40.61777735900006,-74.03333953899994
13740,NYC,007 NEW CENTURY 99 & UP INC.,141 U AVENUE,BROOKLYN,11223,BROOKLYN,OTHER,40.59147239500004,-73.98159402599998
13913,NYC,SAMEN DELI CORP,102 EAST 125TH STREET,NEW YORK,10035,MANHATTAN,DELICATESSEN,40.804910379000034,-73.93875699499995
13696,NYC,CHELSEA DELI CORP,301 10TH AVENUE,NEW YORK,10001,MANHATTAN,DELICATESSEN,40.750459387000035,-74.00221629199996
12877,NYC,DUANE READE ETAL PTRS,399 EAST 72 STREET,NEW YORK,10021,NEW YORK CITY,PHARMACY,40.76778156600005,-73.95587674499996
13926,NYC,LOS HIJOS DE CHORRO DELI GROCERY CORP,701 FAILE STREET,BRONX,10474,BRONX,DELICATESSEN,40.81476188200003,-73.88658485699995
13101,NYC,477 FOOD CORP,477 LENOX AVENUE,NEW YORK,10037,MANHATTAN,GROCERY SUPERMARKET,40.81339937300004,-73.94149664699995
13170,NYC,SEHER NEWS INC,1494 SHEEPSHEAD BAY ROAD,BKLYN,11235,BROOKLYN,CONVENIENCE STORE,40.58738123900008,-73.95438146799995
13580,NYC,YAFAI DELI  & GROCERY,1501 FLATBUSH AVENUE,BROOKLYN,11210,BROOKLYN,GROCERY SUPERMARKET,40.63413365700006,-73.94898344799998
13561,NYC,HEPING GROUP INC,93-08 101TH  AVENUE,OZONE PARK,11416,QUEENS,GROCERY SUPERMARKET,40.68387361100008,-73.84728305999994
13337,NYC,MOONS ORGANIC CAFE INC,496 ATLANTIC AVENUE,BROOKLYN,11217,BROOKLYN,RESTAURANT/ATUPA,40.68570466400007,-73.98176000899997
13806,NYC,711 FLUSHING AVENUE FOOD INC,711 FLUSHING AVENUE,BROOKLYN,11206,BROOKLYN,CONVENIENCE STORE,40.70049761800004,-73.94406315199996
13158,NYC,ALLERTON DELI GROCERY,801 ALLERTON  AVENUE,BRONX,10467,BRONX,GROCERY SUPERMARKET,40.865547683000045,-73.86336975599994
13802,NYC,Z & F DELI GROCERY CORP,3433 3RD AVENUE,BRONX,10456,BRONX,DELICATESSEN,40.829353199000025,-73.90665301599995
13936,NYC,O & P FOOD CENTER CORP.,209 EAST 165TH STREET,BRONX,10456,BRONX,GROCERY SUPERMARKET,40.83018655500007,-73.91847036299998
13329,NYC,WALGREENS #12309,2504 EAST CHESTER  ROAD,BRONX,10469,BRONX,PHARMACY,40.862989336000055,-73.84338434899996
13766,NYC,8 KINGSBRIDGE DELI AND GROCERY INC,8 KINGSBRIDGE ROAD,BRONX,10468,BRONX,DELICATESSEN,40.86751849800004,-73.89776208099994
13368,NYC,NEW LIE BAGEL INC,210-25 HORACE HARDING EXPRESS WAY,BAYSIDE,11364,QUEENS,RESTAURANT/ATUPA,40.74637650200003,-73.76668601099993
13225,NYC,RITE AID OF NEW YORK,3012 3RD AVENUE,BRONX,10455,BRONX,PHARMACY,40.81964431400007,-73.91339479899995
13708,NYC,RANDY GROCERY DELI,284 WILLOUGHBY AVENUE,BROOKLYN,11205,BROOKLYN,GROCERY SUPERMARKET,40.69250322200003,-73.95970811099994
13830,NYC,OREGANO BBQ INC,8007 31ST AVENUE,JACKSON HEIGHTS,11370,QUEENS,RESTAURANT/ATUPA,40.75908413600007,-73.88773407899998
13374,NYC,RRR DEI GROCERY CORP,60 EAST 55TH  STREET,BROOKLYN,11203,BROOKLYN,GROCERY SUPERMARKET,40.65669686100006,-73.92610693999995
13330,NYC,ST. JAMES DELI GROCERY INC,2587 JEROME  AVENUE,BRONX,10468,BRONX,GROCERY SUPERMARKET,40.865631552000025,-73.89890868399993
13029,NYC,ATLANTIC QUICKSERVE LLC,134-30 ATLANTIC  AVENUE,"QUEENS, NEW YORK",11419,QUEENS,GAS STATION,40.697112908000065,-73.81426465499999
13332,NYC,NNP NESSTAND LLC,11 WEST 42ND  STREET,NEW YORK,10036,MANHATTAN,STAND,40.753986292000036,-73.98199894399994
13233,NYC,THE BEST DEAL DELI & GROCERY,225 UTICA AVENUE,BROOKLYN,11213,BROOKLYN,GROCERY SUPERMARKET,40.671027098000025,-73.93087513799998
13055,NYC,472 MCDONALD AVENUE FOOD CORP,472 MC DONALD  AVENUE,BROOKLYN,11218,BROOKLYN,GROCERY SUPERMARKET,40.642613717000074,-73.97944525899999
13796,NYC,HYLAN CONVENIENCE INC,1150 HYLAND BOULEVARD,STATEN ISLAND,10305,BROOKLYN,CONVENIENCE STORE,40.61136513200006,-74.06974302599997
12740,NYC,VUS IS NEIAS LLC,5514 13 AVENUE,BROOKLYN,11219,BROOKLYN,CONVENIENCE STORE,40.631393124000056,-73.99590142999995
13957,NYC,L.A. 2570 GROCERY CORP,2570 ADAM CLAYTON POWELL BOULEVARD,NEW YORK,10039,MANHATTAN,GROCERY SUPERMARKET,40.824526296000045,-73.93712825599994
13758,NYC,PROSPECT DELI CORP,684 FRANKLIN AVENUE,BROOKLYN,11238,BROOKLYN,DELICATESSEN,40.67518222600006,-73.95636302899999
13487,NYC,SWEET DELI & GROCERY,956 INTERVALE AVENUE,BRONX,10459,BRONX,GROCERY SUPERMARKET,40.82167000000004,-73.89684388399996
13145,NYC,BALI RAJ CORP,520 MADISON  AVENUE,NEW YORK,10022,MANHATTAN,STAND,40.760049398000035,-73.97403718299995
13673,NYC,A & J MARKET INC.,5959 69TH  STREET,MASPETH,11378,QUEENS,GROCERY SUPERMARKET,40.72173014600003,-73.89292535999994
13300,NYC,HAQUE CONVENIENCE STORE,149 1ST AVENUE,NEW YORK,10003,MANHATTAN,CONVENIENCE STORE,40.728379516000075,-73.98478689999996
13127,NYC,PEACE AND LOVE DELI AND GROCERY CORP,5602 3RD AVENUE,BROOKLYN,11220,BROOKLYN,GROCERY SUPERMARKET,40.64435269300003,-74.01835077499999
13172,NYC,N & I VENTURE CORP,6571 BROADWAY,BRONX,10471,BRONX,GROCERY SUPERMARKET,40.90775049300004,-73.89656648699997
13542,NYC,ISLAND OF GOLD SUPERMKARKET INC,195-25 69TH  AVENUE,FRESH MEADOWS,11365,QUEENS,GROCERY SUPERMARKET,40.737045124000076,-73.77766256099994
13860,NYC,2008 FAUSTO DELI GROCERY CORP,650 MELROSE AVENUE,BRONX,10455,BRONX,DELICATESSEN,40.81870604800008,-73.91654956299993
13824,NYC,3 SISTERS DELI GROCERY NY CORP,269 DUMONT AVENUE,BROOKLYN,11212,BROOKLYN,DELICATESSEN,40.66408751000006,-73.90956451999995
